id	name	genres	followers	popularity
0V2DfUrZvBuUReS1LFo5ZI	Ngọt	indie viet, rock viet, v-pop	397318	56
0s9oqVCJ2iXTqSUR5fcky5	Mer	indie viet	2474	31
1yeUDAd62kkuYyGzuWrjCF	Tú Phương		359	18
29xtwCxmznSC9QPikI0GtZ	Minh Cà Ri		765	20
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
4KVv7ziCrtWWB6K0RPr2XD	Thành Draw		1737	24
30eFAXoU2kTjJPf2cq80B8	WEAN	v-pop, vietnamese hip hop, vietnamese melodic rap	144232	40
7sL0LjhqcmiWKZZekPuGYX	Young Wolf		78	17
1PJs9rsxt0jKvixH43L385	TaylorRightHere		7	17
2axl32yC96VupepkQDz8Ir	Naomi	atmosphere	1180	32
4s1DRFQAYnDvXmKYFBUcYa	Thành Luke	indie viet, rock viet	23455	22
6JL8zeS1NmiOftqZTRgdTz	Meghan Trainor	dance pop, hip pop, pop	12414192	85
6qqNVTkY8uBg9cP3Jd7DAH	Billie Eilish	art pop, electropop, pop	73601622	89
4fg8aMZ23d2bxKz7r2vt9v	Negav	vietnamese hip hop	5248	43
1ZCY6tbHfF0X4oXZJKSXCZ	CROW ON HYENAS	vietnamese hip hop	5668	30
4POahBr8YCPNKGErIiofyx	Lyly	v-pop	140540	43
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
52aRYqJrRSmGfJbWwvAOYs	阿悠悠	chinese viral pop	14511	46
51wGpVg4Z3lv1IjuZAQjXn	Juky San	v-pop	73225	41
26VFTg2z8YR0cCuwLzESi2	Halsey	dance pop, electropop, etherpop, indie poptimism, pop	19028610	83
0ebNdVaOfp6N0oZ1guIxM8	SUGA	k-pop	2031909	69
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
5k5vCzAmH0dcRda22U9Hut	Ai Phuong	v-pop	5735	37
5TPzMTLOTGx95E7pizHYkP	Bozitt	v-pop, vietnamese singer-songwriter	19752	35
3MZsBdqDrRTJihTHQrO6Dq	Joji	viral pop	7648805	87
7kOrrFIBIBc8uCu2zbxbLv	yama	j-pop, japanese teen pop	786320	66
0r63ReVRjxrS4ATbLrdcrL	Hoang Thuy Linh	v-pop	686601	60
73AUXZbgPiHjPbv66nGVq7	Rtee		4857	42
71jSVPQ6yskfyvWeiwvT5s	S1mba	afroswing	76548	62
6kZWqUZqptyxb8Ki5DyBAg	DTG	afroswing	13727	59
2tIP7SsRs7vjIcLrU85W8J	The Kid LAROI	australian hip hop, pop	4134249	82
3paGCCtX1Xr4Gx53mSeZuQ	NCT U	k-pop, k-pop boy group	3808720	65
2Xlia1jlI7JDki4Xa42uyK	Phạm Nguyên Ngọc	v-pop, vietnamese singer-songwriter	39618	48
55fhWPvDiMpLnE4ZzNXZyW	Noah Cyrus	pop	1071045	73
1slszTGbkp1uNnI6G5uD0X	BANG YE DAM		183333	46
28VbaiiRmV4vk9O5ykVvCh	Jordy Chandra		24221	58
4uaGojdWj4H6cTJydZUPWG	Christian Kuria	chill r&b, indie r&b	87202	59
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
12j6dJrPXanCBwY599pZxf	Matt Maltese	indie anthem-folk, indie pop	286558	68
2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop, k-pop boy group	9893833	82
6CY7WNJfd5uZclcS3WeEjx	Yu-Peng Chen	genshin	124418	66
2YvlK6lKiKVjXxsjvNbnqg	HOYO-MiX	genshin	256909	70
4tuJ0bMpJh08umKkEXKUI5	Gracie Abrams	alt z, indie pop, pop	707305	69
0GuaoBVOFuVXuhbrmSD1je	Jolianne	chill r&b, pinoy r&b	8828	44
67IWlRdLy3UcfY3q968euj	GEMINI	korean r&b	102290	59
1hatwkL9sjz45yLimEcQOS	Smyang Piano	korean instrumental, piano cover	373915	55
5YPCpDIPOY4WqY9Bqdw4Uc	Jimmy Brown	chill r&b	104681	56
5RmQ8k4l3HZ8JoPb4mNsML	Agust D	k-rap	10341726	66
0hDjKSKjl1DC7ovYTDJHe8	Bruno Major	pop	1017029	68
6tmdudtl1wM5WwTIqZX0WD	La Ventaja	corrido, musica mexicana, nueva musica mexicana, sierreno, tololoche	183840	64
5xYNmNkaWRqu3e5F4UXME8	Alfredo Olivas	banda, musica mexicana, nueva musica mexicana, sad sierreno	5051071	79
3TJGVUkSJzk5ZPixMFczZX	Vitor Fernandes	arrocha, forro	1335947	65
2Z0lRIqr997lIUiPtrpKCr	Matheus & Kauan	arrocha, pop nacional, sertanejo pop, sertanejo universitario	10463783	79
06Q5VlSAku57lFzyME3HrM	Ke Personajes		1202598	70
5fWvTvWy2NCaVy8pFmWIvk	Júnior e Cézar	sertanejo pop	14915	55
1QLBXKM5GCpyQQSVMNZqrZ	阿YueYue	chinese viral pop	10264	40
1XlJB5SQSQTN5YoqJ15sAN	H2K	viet remix	18795	32
1Jmkhzve9TuXHUUWGmpANw	Wxrdie	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	72230	46
0XtC2d9ZVigYA7iMy5YkW0	2pillz		450	40
1Jmkhzve9TuXHUUWGmpANw	Wxrdie	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	72230	46
1Qe80M5yCGc6LLpj6SpDrI	Wokeupat4am		199	32
30eFAXoU2kTjJPf2cq80B8	WEAN	v-pop, vietnamese hip hop, vietnamese melodic rap	144232	40
3Wj34lTDJnPp70u4YCl4jz	Lil Wuyn	vietnamese hip hop, vietnamese melodic rap	83104	41
7f3vs7IeQScnYHmehKrAuv	Khoa Wzzzy	vietnamese hip hop	485	25
1hGdQOfaZ5saQ6JWVuxVDZ	Casey Edwards	sound team	34872	57
2yMgp5XJfvhpTgAg7wZqRF	Victor Borba		7741	53
64tJ2EAv1R6UaZqc4iOCyj	YOASOBI	j-pop, japanese teen pop	4707866	76
35HU1GT1q797EwZsP8uduO	Mr.Siro	v-pop	531945	42
503KskXp61GFxmEGSOYE61	Gray		0	17
4FLpXhDzFNLKzebuDYHqVa	Wind		0	17
278CKCgxxVwo5uDEtqOAXZ	Emma Nhất Khanh		204	21
6UiKZD9yB7Gxjol62s431k	Seachains	vietnamese hip hop	23439	40
2xvW7dgL1640K8exTcRMS4	Chillies	indie viet, v-pop	774716	51
6pWcSL9wSJZQ9ne0TnhdWr	K-391	nordic house, pop dance	329892	66
7axZFTseO96HmG1u4ABDAI	RØRY		40958	52
7H9jPV9qWyp6V629038aXU	Lynk Lee	v-pop, vietnamese hip hop, vietnamese singer-songwriter	133974	47
3bxT3ndZXZjV1teNLoW6fe	yurisa		24427	46
64H8UqGLbJFHwKtGxiV8OP	THE ANXIETY	modern alternative pop	152465	64
3rWZHrfrsPBxVy692yAIxF	WILLOW	afrofuturism, pop, post-teen pop	2262739	75
1xoxekeb8jUVHKJB7m6bfg	Tyler Cole	bedroom soul	26737	64
65vC7eduMeu5MYUXVqIhyg	Andrew Foy	acoustic guitar cover	59916	48
4vXLV26Szecr2zx6St7Ppz	Renee Foy		5209	47
47mIJdHORyRerp4os813jD	League of Legends	speedrun, video game music	1539353	80
4SGDDnlwi5G42HTGzYl2Fc	2WEI	epicore	217128	65
0zJa53LLSg4TcZ5Lm4zFB8	Edda Hayes		10267	60
4ArPQ1Opcksbbf3CPwEjWE	Emilee	social media pop	93053	61
6AskOVL13sRjMWnL45lxp0	Tatarka	tatar pop, zhenskiy rep	61066	51
5JZ7CnR6gTvEMKX4g70Amv	Lauv	pop	5464670	77
49tQo2QULno7gxHutgccqF	LANY	la pop, pop	5216333	76
3OKg7YbOIatODzkRIbLJR4	TheFatRat	speedrun	1555740	67
7ddnIV2r4SLjuwyGlgLIWt	Laura Brehm	pop edm	87183	58
5JZ7CnR6gTvEMKX4g70Amv	Lauv	pop	5464670	77
1zNqDE7qDGCsyzJwohVaoX	Anne-Marie	dance pop, pop, pop dance, post-teen pop, tropical house, uk pop	10379636	78
6taSlFSqCqAEUHOliFyHt7	梦然	chinese viral pop, mainland chinese pop	46048	44
5ulyphh5uJrH4Gb1JpSMkV	HURRYKNG	vietnamese hip hop	2742	41
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
2Bwp23pD4UVsSkchHDZw4F	Karik	v-pop, vietnamese hip hop	168145	50
70ULEgr5A3zBL12foM4bnj	Vũ Phụng Tiên		1254	38
6bA8L82JXU9CQa2nyUnLDh	Lulleaux	deep tropical house, pop edm, tropical house	18063	47
1ASiBT2IQbg6HCujZCqb4m	Kid Princess		64	34
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
5ulyphh5uJrH4Gb1JpSMkV	HURRYKNG	vietnamese hip hop	2742	41
6zUWZmyi5MLOEynQ5wCI5f	Da LAB	indie viet, v-pop, vietnamese hip hop	807703	57
7gXb99Sf9nNmpNYeAgIQFG	Sub Urban	modern indie pop, viral rap	1385629	69
6U1dV7aL68N7Gb0Naq34V5	REI AMI	alt z, escape room, modern indie pop, viral rap	130039	55
5cj0lLjcoR7YOSnhnX0Po5	Doja Cat	dance pop, pop	23549018	88
3BmGtnKgCSGYIUhmivXKWX	Kelly Clarkson	dance pop, pop, post-teen pop, talent show	9372796	83
0qSX3s5pJnAlSsgsCne8Cz	Brett Eldredge	contemporary country, country, country road, modern country rock	1425092	74
5D9NYfOaGxFKCalJIeia1N	Atlantic Holiday		1165	61
6yzbDKj9tQCYUyhAvrDNHW	JUUN D	v-pop	152581	38
1yNjtowTJs05S2Xp2g7stg	Freak D	viet lo-fi	54812	46
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
04GW9HXt9A5aPSNIVBf6m4	Eldon	chill r&b	15255	45
23Gbd21nBxC1kCtcG2Cd0C	Phùng Khánh Linh	v-pop	80818	50
65vC7eduMeu5MYUXVqIhyg	Andrew Foy	acoustic guitar cover	59916	48
4vXLV26Szecr2zx6St7Ppz	Renee Foy		5209	47
2DqImimq9vdEbnQBxGgihQ	Laica	chill r&b	24147	45
3MZsBdqDrRTJihTHQrO6Dq	Joji	viral pop	7648805	87
0Cp8WN4V8Tu4QJQwCN5Md4	BENEE	alt z, nz pop, pop	729439	68
28VbaiiRmV4vk9O5ykVvCh	Jordy Chandra		24221	58
1XLYJ9VzlgEpBdlkC4MhOL	frad	anime lo-fi	141766	57
19q3ynLrVGmmwrHjUMPbW1	Nawhij		3904	41
5YGY8feqx7naU7z4HrwZM6	Miley Cyrus	dance pop, pop, post-teen pop	19054376	82
7n2wHs1TKAczGzO7Dd2rGr	Shawn Mendes	canadian pop, dance pop, pop, viral pop	40198692	85
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
3pc0bOVB5whxmD50W79wwO	keshi	chill r&b, pop	2080736	76
5bdLiUDd0rIMAkT1y6zLaE	Adelmar Borrego	instrumental lullaby	1587	60
3MZsBdqDrRTJihTHQrO6Dq	Joji	viral pop	7648805	87
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
63XBtGSEZINSyXylZxEUbv	Victoria Monét	alternative r&b, indie r&b, pop, post-teen pop, r&b, rap	614353	64
5xegBBY3vjR75woVR9kiy7	Ghostface Playa	drift phonk	170121	69
5NzCASNJVvcPW4uGwMRlPl	Al Safir	rap espanol, urbano espanol	72152	62
4PLdCloYxu2bMKfuuB9lI5	MC PH	funk carioca, funk consciente, funk mtg, funk ostentacao, funk paulista	514885	65
2oiK9gCFeBq6FxDEN0ss1s	Truong Minh Nguyen	viet instrumental	510	17
6mD6SQbvl9pILx7SAHBzbq	K-ICM	v-pop	101699	34
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
5fa13NJjmn2uQ3dxZDi2Ge	Bich Phuong	v-pop	1182922	46
4SfFh31iZGOER3ajjaeior	KUN	chinese idol pop	187072	44
1QLBXKM5GCpyQQSVMNZqrZ	阿YueYue	chinese viral pop	10264	40
0B6ejwJ7KKMH1Ny3gPMnUg	戾格	chinese viral pop	1042	32
3wy13YSYYRRdl7PiyPqczx	小田音乐社	chinese viral pop	1272	38
0jF7Zlz8P5p74zcH7YwcMU	Anh Quân Idol	vinahouse	17146	38
5lAfakPZgxFKgiJD6xAF1G	Orange	v-pop	226213	54
2fswC3Le1wbUHa9AYEhRyi	yungatita		13665	55
4uqZAHbX45ygzxhxkRwTwR	Bệt Band	indie viet	2078	22
1Dd0DajYMxzu1Q6kuXLyJ3	Hoàng Yến Chibi	v-pop	149959	36
1fsk39iGGXdgvspm0zvSbd	Hoàng Luân		7	17
2o5jDhtHVPhrJdv3cEQ99Z	Tiësto	big room, brostep, dance pop, dutch edm, edm, house, pop dance, slap house, trance, tropical house	6634021	84
1n9JKdEdLxrbgJiqz1WZFJ	Tăng Duy Tân	v-pop	63446	50
2knyDFP4xw9wZEWA98JX6b	TRANG	indie viet, v-pop, vietnamese singer-songwriter	91424	51
5OvCh1Nin8AGw7OkxYinBe	Tiên Tiên	v-pop, vietnamese singer-songwriter	389120	47
1WvNgEoB66jmHodcj15Zi9	B Ray	v-pop, vietnamese hip hop	373658	49
0IdAjS2LRieBR3gzoazdAw	MIN	v-pop	838518	54
3rjcQ5VIWCN4q7UFetzdeO	JustaTee	v-pop, vietnamese hip hop, vietnamese melodic rap	618216	55
1gUH71ZCFzPyLoyrSguJe1	Yuno Bigboi		1870	36
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
3diftVOq7aEIebXKkC34oR	tlinh	indie viet, v-pop, vietnamese hip hop, vietnamese melodic rap	242550	57
5DwnPlijNCMYMFh40sQ4vX	Mindme		9627	46
7j1lSJOJQBRw80bRit36Fs	Le June		1941	47
0C8ZW7ezQVs4URX5aX7Kqx	Selena Gomez	dance pop, pop, post-teen pop	39050527	85
4kTancl0Qa8Y7J0QKKTCrz	Kayou.	japanese chillhop	79171	47
4Abe9XH0fplj8dbOddoYgH	yaeow	lo-fi chill, sad lo-fi, sad rap	92337	60
0y8J897IGMESNbBqCpHXH9	NHA	vietnamese hip hop	37781	35
1G4llW0JYLawGh7EURxGwl	MDr		0	18
2rKtPYcwYmevNcaqzJOwvf	MANBO	v-pop, vietnamese hip hop	56749	44
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
5ulyphh5uJrH4Gb1JpSMkV	HURRYKNG	vietnamese hip hop	2742	41
4ufh0WuMZh6y4Dmdnklvdl	BAEKHYUN	k-pop	2507754	64
1marWJ3Id2c1evTL8eV1lb	Tố My	vietnamese bolero	16249	28
6MddNz1oXWvuY1ZWrsRqQF	Phi Nhung	vietnamese bolero, vietnamese pop	69872	34
6fWVd57NKTalqvmjRd2t8Z	24kGoldn	cali rap, pop, pop rap, rap	1929005	74
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
1vyhD5VmyZ7KMfW5gqLgo5	J Balvin	reggaeton, reggaeton colombiano, urbano latino	36097996	88
6ASri4ePR7RlsvIQgWPJpS	iann dior	melodic rap, pop, pop rap	1654037	76
3XOuN4VDN4EL0GjKov5mWL	Ha Nhi	v-pop	52133	52
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
57g2v7gJZepcwsuwssIfZs	Vũ.	indie viet, rock viet, v-pop, vietnamese singer-songwriter	1394517	59
1Xyo4u8uXC1ZmMpatF05PJ	The Weeknd	canadian contemporary r&b, canadian pop, pop	54730239	96
5Ib3D8UtLdYZjhVNWzwfoH	Nguyen Ha	indie viet, v-pop, vietnamese singer-songwriter	176151	42
32vWCbZh0xZ4o9gkz4PsEU	Dolly Parton	classic country pop, country, country dawn	1982066	74
1GxkXlMwML1oSg5eLPiAz3	Michael Bublé	adult standards, canadian pop, jazz pop, lounge	5591615	88
0ghlgldX5Dd6720Q3qFyQB	TOMORROW X TOGETHER	k-pop, k-pop boy group	7204480	77
3ZZzT0naD25RhY2uZvIKkJ	EVERGLOW	k-pop, k-pop girl group	1667561	62
3MZsBdqDrRTJihTHQrO6Dq	Joji	viral pop	7648805	87
6STjC3QJTieuM5WHHtkGuh	Raven & Kreyn	big room, electro house, gaming edm, pop edm	29389	49
2Z6k8JBzhJPPRIAyKaUEJZ	Nino Lucarelli		2977	50
7hf6L4LN1RTVN66IdBVpPr	RudeLies	gaming edm, pop edm	16468	44
1yNIb413Bmfs2ZBVuPp9kC	Jack Stauber's Micropop	indie pop, weirdcore	1123954	67
0eDvMgVFoNV3TpwtrVCoTj	Pop Smoke	brooklyn drill	11709759	83
5f7VJjfbwm532GiveGC0ZK	Lil Baby	atl hip hop, atl trap, rap, trap	12445940	90
4r63FhuTkUYltbVAg5TQnk	DaBaby	north carolina hip hop, rap, trap	10352952	82
4gOc8TsQed9eqnqJct2c5v	K/DA	k-pop girl group	1743636	66
7qd6KGoABHifvXKeFNe2Yb	Wolftyla	trap queen	60519	57
260LldmHBR0r2wtWtjzNxL	Bekuh Boom		3091	53
5ITI6SEoUZMIXXkzCfr4oE	Aluna	dance pop, edm, electro house, electropop, house, pop dance, tropical house, uk dance	48520	63
47mIJdHORyRerp4os813jD	League of Legends	speedrun, video game music	1539353	80
3FwYnbtGNt8hJfjNuOfpeG	Ha Anh Tuan	v-pop	871205	48
7n2wHs1TKAczGzO7Dd2rGr	Shawn Mendes	canadian pop, dance pop, pop, viral pop	40198692	85
06HL4z0CvFAxyc27GXpf02	Taylor Swift	pop	64340586	100
7ACEUD7UsmmXrnj4OLt8f9	twocolors	dance pop, edm, pop dance, pop edm, tropical house	57440	65
3FwYnbtGNt8hJfjNuOfpeG	Ha Anh Tuan	v-pop	871205	48
0lgENJQUkqkDbpsTYEayOr	JUNNY	chill r&b, k-pop, korean r&b, pop	235601	59
6xRlQCMpg8bmkHlluqDF7Z	Devin Kennedy	chill r&b, electropop, indie r&b, pop	18661	61
1idE1hPUsPuKuYxPa5Innp	Vugar Huseynov	huzunlu sarkilar	3060	46
6m6e7D2TnV0aYMllFFwMxu	Guilherme & Benuto	arrocha	405536	78
5l6N2hoIaP7snXdjnCULvk	Luis Alfonso Partida El Yaki	musica mexicana, nueva musica mexicana, sierreno	200617	67
6eXHRfK9Ad3IpMpSAqvcDf	Lefty Sm	mexican hip hop	675664	70
4tm8CEdm4pkQsEh4jIr9Yp	Santa Fe Klan	mexican hip hop	6840248	78
6wduHvHCH5QZtWs6ULilDM	Henry Freitas	forro, sertanejo pop	92537	60
6JoYL9QYbdgPb6EuE5J2pC	Gerardo Coronel	banda, corrido, musica mexicana, nueva musica mexicana, sad sierreno, sierreno	774608	65
4TL2YxMevy1F5NBfllZJuA	Gil Lê		15520	18
3C9BZr3AmjZ89zzcOdkA4i	My Anh	indie viet, v-pop	22928	39
6jRD85dsXJYn5vv73rqSGi	Chi Pu	v-pop	292635	38
2j3AXmye1FJXoGOXr6tufj	Cá Hồi Hoang	indie viet, rock viet	153151	40
1d4YJtFsbGtOL4b06ylPom	X2X		39016	26
0lhcAgqzhRZuhHTXJsilSc	Chevy		156344	54
7Dzf4xL1daaeiFXaz4SWXp	Nalba		9457	43
1984OVQ0KnJW80MiZYOrFF	Mèow Lạc	indie viet	3439	21
6H2gXTxEeGqSwsgWCIZs4j	Vy Vy	vietnamese singer-songwriter	212	16
5lAfakPZgxFKgiJD6xAF1G	Orange	v-pop	226213	54
5HZtdKfC4xU0wvhEyYDWiY	HIEUTHUHAI	v-pop, vietnamese hip hop	318527	53
4lQ2LwNj8DlXSM3UntsbGc	王靖雯	chinese viral pop	31211	54
4IiJbbRn328Zxw8mtHb7bo	Cam	vietnamese hip hop	39310	33
3ybZTNrlK0QhL4rBxfLHOc	Gaho	k-pop, korean pop	323217	55
24D8gx0257CDd1HAuqNuHu	JVLA	viral rap	79304	60
7BWNm2hXOL9wEuinNnWpxy	7UPPERCUTS	rock viet	38027	37
7BWNm2hXOL9wEuinNnWpxy	7UPPERCUTS	rock viet	38027	37
7CajNmpbOovFoOoasH2HaY	Calvin Harris	dance pop, edm, electro house, house, pop, progressive house, uk dance	23046519	84
1Xyo4u8uXC1ZmMpatF05PJ	The Weeknd	canadian contemporary r&b, canadian pop, pop	54730239	96
4lQ2LwNj8DlXSM3UntsbGc	王靖雯	chinese viral pop	31211	54
3XOuN4VDN4EL0GjKov5mWL	Ha Nhi	v-pop	52133	52
7xVzjvqrbvfyrTEmkaDflq	Mai		345	16
001OedRF8lGo3og3aHDTy6	Thai Trinh	v-pop, vietnamese singer-songwriter	5298	28
2NRcG7E1j2sSi8vnUzCcpi	Quân A.P	v-pop	268389	43
4UkS0SZZ26mjsPzOOOOzsc	Nguyên Jenda		41	16
0ZG3U0kfmAxNJF717Jbz7C	VRT		132	32
24Wn81dwdDeTCuB1BWGoVJ	Hồ Ngọc Hà	v-pop	456046	43
50hE5xx4Y9hawsNi85ivoa	Vương Anh Tú	v-pop	8393	31
46HBlQSF70a3u3fxwqixNZ	Balyztyk		3442	33
6zUWZmyi5MLOEynQ5wCI5f	Da LAB	indie viet, v-pop, vietnamese hip hop	807703	57
4bPYvyUn1mWwUwIW57oST2	Emcee L (Da LAB)	v-pop, vietnamese hip hop	60013	53
4r63FhuTkUYltbVAg5TQnk	DaBaby	north carolina hip hop, rap, trap	10352952	82
757aE44tKEUQEqRuT6GnEB	Roddy Ricch	melodic rap, rap, trap	8712202	81
7f4ignuCJhLXfZ9giKT7rH	NCT 127	k-pop, k-pop boy group	6041175	72
2wY79sveU1sp5g7SokKOiI	Sam Smith	dance pop, pop, uk pop	21087272	89
5Ib3D8UtLdYZjhVNWzwfoH	Nguyen Ha	indie viet, v-pop, vietnamese singer-songwriter	176151	42
7L9mDr84hAjDhXPvPPctXN	Vũ Đặng Quốc Việt	viet instrumental	429	22
3klZnJvYGIbWritVwQD434	Duncan Laurence	dutch pop	449091	70
5qa31A9HySw3T7MKWI9bGg	FLETCHER	alt z, dance pop, electropop, pop, post-teen pop	720763	70
5wZoqr9DBLE7BYXUC1PhSs	AVIWKILA	indonesian pop, javanese dangdut	348074	46
2XBiI8PjCnjJ3XKWtiKcvc	brb.	chill r&b, pop, singaporean pop	88369	60
6MPCFvOQv5cIGfw3jODMF0	Internet Money	pop rap, rap, trap, viral rap	681528	72
2hlmm7s2ICUX0LVIhVFlZQ	Gunna	atl hip hop, hip hop, melodic rap, rap, trap	4804886	85
4Gso3d4CscCijv0lmajZWs	Don Toliver	rap, trap	2434126	84
7rkW85dBwwrJtlHRDkJDAC	NAV	canadian hip hop, canadian trap, hip hop, melodic rap, rap, toronto rap, trap	3167028	76
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
1uNFoZAHBGtllmzznpCI3s	Justin Bieber	canadian pop, pop	68405554	91
1anyVhU62p31KFi8MEzkbf	Chance the Rapper	chicago rap, conscious hip hop, hip hop, pop rap, rap	5790123	75
66CXWjxzNUsdJxJ2JdwvnR	Ariana Grande	dance pop, pop	85939438	91
3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop, k-pop boy group	58938632	92
2LIk90788K0zvyj2JJVwkJ	Jack Harlow	deep underground hip hop, kentucky hip hop, rap	2737434	82
4OSxWbYWRbUZzmkKS6PRM4	Dan Evans-Parker		694	57
4qXC0i02bSFstECuXP2ZpL	Blxst	pop rap	366540	73
5LHRHt1k9lMyONurDHEdrp	Tyga	dance pop, hip hop, pop rap, rap, southern hip hop, trap	6714905	81
7c0XG5cIJTrrAgEC3ULPiq	Ty Dolla $ign	dance pop, hip hop, pop, pop rap, r&b, southern hip hop, trap, trap soul	4446390	82
0Vw76uk7P8yVtTClWyOhac	HONNE	pop, uk pop	1465867	66
57vWImR43h4CaDao012Ofp	Steve Lacy	afrofuturism	2668118	85
699OTQXzgjhIYAHMy9RyPD	Playboi Carti	atl hip hop, hip hop, plugg, pluggnb, rap	7336040	83
66W9LaWS0DPdL7Sz8iYGYe	JP Saxe	alt z, canadian contemporary r&b, neo mellow, pop	391360	69
0hDjKSKjl1DC7ovYTDJHe8	Bruno Major	pop	1017029	68
4otJVkrLLqDF8OxFJOigme	Mavi Gri	turkish alt pop	695790	69
4bqKmu3kRUl6X7pTl1CuVs	Casa Worship	adoracao, brazilian gospel	677593	61
0d71FlLkqZzdpEQifcngQq	Julliany Souza		29196	56
0wNTBKHmaWnXfxiPbdvi2m	MOVER		63	50
7Gi6gjaWy3DxyilpF1a8Is	Junior H	corridos tumbados, musica mexicana, nueva musica mexicana, sad sierreno, sierreno	4721294	85
66ihevNkSYNzRAl44dx6jJ	Carin Leon	corrido, musica mexicana, nueva musica mexicana, sad sierreno, sierreno	4992229	82
01rgao9OzfBm2BOHWJpi1Y	Espinoza Paz	banda, musica mexicana, ranchera	3153963	65
5QNm7E7RU2m64l6Gliu8Oy	HARDY	contemporary country, country, country road	254739	74
4fxd5Ee7UefO4CUXgwJ7IP	Giveon	pop, r&b	2683399	80
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
0tThYvMPafMHjXI11IbtZ8	Duy Andy		125	17
1zSv9qZANOWB4HRE8sxeTL	RPT MCK	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	274992	56
1gUH71ZCFzPyLoyrSguJe1	Yuno Bigboi		1870	36
6S0JgJU2l6ds1EhZUJMQFk	LK	vietnamese hip hop	11731	29
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
5U1dINFKjJlYNOSdMrHlRh	16 Typh	vietnamese hip hop	177557	39
6jRD85dsXJYn5vv73rqSGi	Chi Pu	v-pop	292635	38
4hksJgKaus2VEhQO2Umee9	Sol7	vietnamese hip hop, vietnamese melodic rap	82823	40
1lpVvscZxrQt8OjPrzil54	DCOD		1375	36
2KewEocognk3bL1lQZe45G	C2d	pluggnb	27485	50
2gIHyzlzKxntjQWf8xAGaI	Kamal.	modern indie pop	53175	51
1cPpd989kghzlZqfpP4KwL	RAP VIỆT	v-pop, vietnamese hip hop, vietnamese melodic rap	952711	48
73AUXZbgPiHjPbv66nGVq7	Rtee		4857	42
25JRC8aMGIGBIJ5KiINv3l	RPT Orijinn	vietnamese hip hop, vietnamese melodic rap	3251	38
1zSv9qZANOWB4HRE8sxeTL	RPT MCK	vietnamese hip hop, vietnamese melodic rap, vietnamese trap	274992	56
5GNC7Nx6coYxmZivhWEJtm	RPT Duke	vietnamese hip hop	901	20
5ehbiyqYPwIDaUY4AxrhVq	Mademoiselle	indie viet, vietnamese singer-songwriter	48626	33
0FlpBojQwomu07ckcyz3wr	Clarx	gaming edm	34527	53
0wfl4Df1okXQp1cCxkHo6E	Harddope	covertronica	4086	52
4sDsgLXhS6If9HrV2mwuSx	hooligan.	v-pop	30335	41
3FZ4GX2mWNn7XElse3fQWd	Khói	v-pop, vietnamese hip hop	193682	50
4GFQ39C6ZEaqEsyGJggcVW	Phan Yến Nhi	viet lo-fi	283	21
1yNjtowTJs05S2Xp2g7stg	Freak D	viet lo-fi	54812	46
45dkTj5sMRSjrmBSBeiHym	Tate McRae	pop	3269785	80
6MqGLWFP5nuu5q0Bv0sSsk	More Ease	dutch r&b	10974	34
3XOuN4VDN4EL0GjKov5mWL	Ha Nhi	v-pop	52133	52
