id	name	artist	genres	artist_followers	artist_popularity	markets	album	released_date	album_popularity	duration	explicit	popularity
1YTs21HsSPMSsiNbWWlRUX	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	127	UK Top 40: 2022 Round Up	2022-12-09	10	163449	False	2
1iXVfaGYBHab8tVNt6Ji4V	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	182	stop using your words as weapons	2022-12-09	7	163449	False	0
5vRSipGmNYkfS4zRbOxxDR	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	131	WK 2022 HITS	2022-12-09	5	163449	False	1
4TK4I37WegLSHzFvRsbnie	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	181	10:35 - time for hits	2022-12-09	6	163449	False	1
7ATynILooLuaXs4Yq3stRx	Shivers	Ed Sheeran	uk pop,pop	106269137	91	129	Top Hits van 2022	2022-12-16	0	207853	False	0
2gdMd3ZndJCh7YnBOxsYMT	Visiting Hours	Ed Sheeran	uk pop,pop	106269137	91	128	Latest Pop	2022-12-02	5	215506	False	1
0iE3XYeHYouObjvDJ731GB	Bad Habits	Ed Sheeran	uk pop,pop	106269137	91	128	Beste Hits 2022	2022-12-09	7	230746	False	1
46Oui0ociChxHIMBQKXQx0	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	131	Happy Pop Hits	2022-12-16	0	163449	False	0
3t9qAXzaBAk9N7tcxbTcfb	Overpass Graffiti	Ed Sheeran	uk pop,pop	106269137	91	130	Hit List	2022-12-09	5	236906	False	1
2a1IPYSBuTWy3fvzXmLn8l	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	134	Easy Hits - In My Room	2022-12-16	0	163449	False	0
014iGHhlHvLWvlQF6PXx6d	Shivers	Ed Sheeran	uk pop,pop	106269137	91	129	De Hits van 2022	2022-12-16	0	207853	False	0
16engy5wh9zqwOFqi7aLGT	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	127	Best of 2022	2022-12-09	4	163449	False	1
62qIVPpTFse2HMTkq9TbhY	Friends	Ed Sheeran	uk pop,pop	106269137	91	183	Soft Pop Mix	2022-12-16	0	190538	False	0
1POXlRLhitkJvV8S3CHgKG	Bad Habits	Ed Sheeran	uk pop,pop	106269137	91	129	Top Hits van 2022	2022-12-16	0	230746	False	0
2H6wFbS8GkpowI8HHdDUdx	Give Me Love	Ed Sheeran	uk pop,pop	106269137	91	175	Wish You Were Here - Epic Love Songs	2022-12-09	4	526386	False	3
7sgRVxSsmg7QqyL4qofyPP	Photograph	Ed Sheeran	uk pop,pop	106269137	91	183	Smooth and Easy R'n'B	2022-12-16	0	258986	False	0
66eO90N0vDCiHRTMoG1O76	Overpass Graffiti	Ed Sheeran	uk pop,pop	106269137	91	131	Happy Pop Hits	2022-12-16	0	236906	False	0
7wXSfRL2znSj72qsPJLCOR	Eraser	Ed Sheeran	uk pop,pop	106269137	91	182	10s Pop	2022-12-16	0	227426	False	0
0yiFHdifwxQ6tkkewHEldp	Overpass Graffiti	Ed Sheeran	uk pop,pop	106269137	91	134	Chilled Pop Hits	2022-12-16	0	236906	False	0
220PMCVBDqhvX5FcN2y6EN	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	129	De Hits van 2022	2022-12-16	0	163449	False	0
06Dyv0aHQ9fKcDGVjJOxNA	The Joker and the Queen	Ed Sheeran	uk pop,pop	106269137	91	134	Easy Hits - In My Room	2022-12-16	0	185586	False	0
4hqLHu4Rnw7KIJWPKtSRln	Thinking Out Loud	Ed Sheeran	uk pop,pop	106269137	91	182	The Best 10s	2022-12-16	0	281560	False	0
5zDx7kWRWB5rmL6zwMBSSg	Bad Habits - Joel Corry Remix	Ed Sheeran,Joel Corry	pop,uk pop,pop dance,edm,tropical house,uk dance,dance pop	106269137,314423	91,75	182	All New Dance	2022-12-09	2	189577	False	1
3EaOb53RQIr8og4ZJReNMY	Take It Back	Ed Sheeran	uk pop,pop	106269137	91	182	Take It Back - Acoustic Hits	2022-12-02	5	208400	False	2
6jRXVETTIBDGgv9l2bPByj	I Don't Care - Acoustic	Ed Sheeran	uk pop,pop	106269137	91	182	stressfree acoustic	2022-12-16	0	238220	False	0
6htYfhPJgbIS2xV6zAOm37	Grade 8	Ed Sheeran	uk pop,pop	106269137	91	182	The Best 10s	2022-12-16	0	179880	False	0
4V7mb2fyFqdPBFtwrKVUos	ngưu tầm ngưu mã tầm mã (bye bye)	Phùng Khánh Linh	v-pop	80628	50	182	CITOPIA	2022-11-11	54	203524	False	49
2cy0YoKwF55W5jL3VIzgm2	Rung Động	Dương Edward,Vũ Khắc Anh	v-pop	28043,23	44,32	183	Rung Động	2022-04-01	39	259009	False	50
3stRFNgGWvej4KoxrEUWBv	Shivers	Ed Sheeran	uk pop,pop	106269137	91	178	Party Starters	2022-12-16	0	207853	False	0
7wQATWDjSPY4I1wSigljlM	Shivers	Ed Sheeran	uk pop,pop	106269137	91	181	Hits Online	2022-12-16	0	207853	False	0
3CcST0IaJYHPoi18aMSU5o	Shivers	Ed Sheeran	uk pop,pop	106269137	91	173	Home of Music Pop	2022-12-16	0	207853	False	0
5K7McKRdvLYwoVIHYiO5Bc	Bad Habits	Ed Sheeran	uk pop,pop	106269137	91	130	Winter Hits	2022-12-02	4	230746	False	1
5laPyocGrygJgnk64qKbYS	Shivers	Ed Sheeran	uk pop,pop	106269137	91	180	Teen Beats - POV	2022-12-16	0	207853	False	0
5yRXIkhd9Vre8SB7fWST1j	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	134	Here with Me Fresh R'n'B	2022-12-02	5	163449	False	2
2pkn3GHj8lY6gAfw5bmNky	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	130	All Out Pop	2022-12-16	0	163449	False	0
1hzL4xtVGCFkTvy2vVV148	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	180	Freshly Squeezed	2022-12-02	10	163449	False	1
1mUwMc7RlXmvmGgMKqHdJ7	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	181	Lionheart - Pop Today	2022-12-02	7	163449	False	2
4Un18ww9qRMDEr6AgAOQdO	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	133	Hits Italia	2022-12-16	0	163449	False	0
77dk4vKGuSSrAV6UNKVTH3	Shivers	Ed Sheeran	uk pop,pop	106269137	91	134	Sylvester Party Hits 2022 / 2023	2022-12-09	7	207853	False	1
2F53jsJGFtl07WAJYjLzyK	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	132	Lobby - Hot New Hits	2022-12-09	4	163449	False	3
2CKP8X4CmCnmuCwW515SV1	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	182	Before You - Pop Up	2022-12-02	4	163449	False	0
73oPbmMBSEMDAzPfvtJh6V	Bad Habits	Ed Sheeran	uk pop,pop	106269137	91	177	100 Greatest Party Songs	2022-12-16	0	230746	False	0
7yoh1TNjfTm8FGWlWur4Uh	Bad Habits	Ed Sheeran	uk pop,pop	106269137	91	127	Best of 2022	2022-12-09	4	230746	False	0
0Q8Tz3o8bvVIaAA8hWRukB	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	134	Viral Hits Trending 2022	2022-12-09	6	163449	False	1
1xQQAXMlnq9bgEob8Mc8DL	Bad Habits	Ed Sheeran	uk pop,pop	106269137	91	176	party songs 2023	2022-12-09	12	230746	False	2
25xbor9MAvA2dx9tvrSJJU	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	128	Beste Hits 2022	2022-12-09	7	163449	False	1
75oK46obCVIsXrOMUTNh4J	Perfect	Ed Sheeran	uk pop,pop	106269137	91	182	Feel Good Virals	2022-12-16	0	263400	False	0
5LOL3yNC0tYG4gMkr92e7N	Thinking Out Loud	Ed Sheeran	uk pop,pop	106269137	91	180	Sous la pluie	2022-12-09	5	281560	False	2
5n6KlD8KaxyggXrtJos06s	This	Ed Sheeran	uk pop,pop	106269137	91	183	This Is 10's Chill	2022-12-02	9	195840	False	3
27FHoadvexAZ2njjPt5tgP	The Joker and the Queen	Ed Sheeran	uk pop,pop	106269137	91	178	Top Acoustic	2022-12-09	4	185586	False	1
7wmnwQpjDRnu1RykGePZMe	Bad Habits	Ed Sheeran	uk pop,pop	106269137	91	129	De Hits van 2022	2022-12-16	0	230746	False	0
0PG4gEdfzhMMjolHxdweWK	2step	Ed Sheeran,Lil Baby	pop,rap,uk pop,trap,atl hip hop,atl trap	106269137,12390547	91,90	129	Top Hits van 2022	2022-12-16	0	163449	False	0
0rfyUNcmGun62WDfUBZzhH	Normal	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	De Cumpleaños en Felicilandia	2022-12-02	8	171880	True	9
71bRmMAJpXBe67BTM9S6H7	Feliz Cumpleaños Ferxxo	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	De Cumpleaños en Felicilandia	2022-12-02	8	155960	False	4
2DPn111VU3vGTvCMad5PKv	VACAXIONES	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Tusa Navideña	2022-12-02	9	186400	False	8
2IENMB7zzVWx1OeKJUJ2Hr	FRIKI	Feid,KAROL G	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,reggaeton	2936160,30600482	91,86	95	Tusa Navideña	2022-12-02	9	145120	False	5
3pio4YrEFmfP2rPrL0tUvx	FRIKI	Feid,KAROL G	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,reggaeton	2936160,30600482	91,86	95	Venga le digo	2022-12-02	10	145120	False	3
5mZBTey5stqLPiizwfc8Lg	VACAXIONES	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	De Cumpleaños en Felicilandia	2022-12-02	8	186400	False	7
2vzaPcim3iprX4xva0EvZk	Bloodstream	Ed Sheeran	uk pop,pop	106269137	91	132	Soft Winter Pop	2022-12-09	5	300253	False	1
4oeqJzAKcGBNJekmlfl63o	Feliz Cumpleaños Ferxxo	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Reggaeton en Navidad	2022-12-09	10	155960	False	5
7vmPoAMI0ItofPGIz6YmUz	Prohibidox	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Cañonazos de Reggaeton en Diciembre	2022-12-16	0	166253	False	0
5KHVy0lIlHd49hIWBOMF2w	Ferxxo 100	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Reggaeton en Navidad	2022-12-09	10	167760	False	5
3hvNfDPcrsxO5u5wJlhliF	Nuestra Canción	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Haciendo fotosíntesis	2022-12-17	0	182373	False	0
6A0EixL8h0mMe9mK5QPN9E	Give Me Love	Ed Sheeran	uk pop,pop	106269137	91	183	sad tiktok songs 2023	2022-12-16	0	526386	False	0
3KrT3B1p00DiLQvKwqaC3y	Ferxxo 100	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Rompe Reggaeton	2022-12-16	0	167760	False	0
48E9pRjcDDr0hrusn9npab	Homeless	Ed Sheeran	uk pop,pop	106269137	91	183	10s Best Rewind	2022-12-16	0	210746	False	0
6OCQycuAmKXG6rhQQrkiFK	otra vez	Feid,Alvaro Diaz	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,trap boricua,reggaeton	2936160,250639	91,68	95	De Cumpleaños en Felicilandia	2022-12-02	8	205000	False	3
7qVgnJAE26ZlET3cxUbV0l	CHIMBITA	Feid,Sky Rompiendo	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160,51478	91,65	95	Tusa Navideña	2022-12-02	9	156533	True	6
0Qd6v3DCMgP0GnxcgyUqN0	Nieve	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Best Electronic of 2022	2022-12-17	0	140586	True	0
4qnooPxvsDDtYV0A5KblHS	De Tanto Chimbiar	Feid,Totoy El Frio	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160,20768	91,63	95	Venga le digo	2022-12-02	10	186066	False	5
6ae26Ky0DSyuS268MQlx4J	PORFA - Remix	Feid,J Balvin,Maluma,Nicky Jam,Sech,Justin Quiles	urbano latino,latin hip hop,reggaeton colombiano,colombian pop,pop reggaeton,panamanian pop,reggaeton	2936160,36048091,32802107,18197905,11388462,3813271	91,88,84,82,83,79	95	De Tocho Morocho Vol. 3	2022-12-17	0	333800	True	0
65flLhuEBeIWaGGhak16b3	CU U U U UX	Feid,Alvaro Diaz	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,trap boricua,reggaeton	2936160,250639	91,68	95	De Cumpleaños en Felicilandia	2022-12-02	8	195453	False	3
0qzTXnZGnMTfxOMEvLnCM8	Sígueme - Remix	Feid,Sech	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,panamanian pop,reggaeton	2936160,11388462	91,83	95	Tusa Navideña	2022-12-02	9	201813	False	5
7LAFQZHE8NnUtfjqwUywKT	BORRAXXA	Feid,Manuel Turizo	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,reggaeton	2936160,10961909	91,85	95	Fiesta 2022	2022-12-16	0	223480	False	0
6aiUvWfYX0cJ9odG5x1G8w	TENGO FE	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Best Reggaeton of 2022	2022-12-17	0	146426	False	0
4KVbrDOlSTnHRCWK4qDIny	CHIMBITA	Feid,Sky Rompiendo	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160,51478	91,65	95	Fiesta 2022	2022-12-16	0	156533	True	0
1QpwvWMQGdOgA8MXXfgs4H	DICE	NMIXX	k-pop,k-pop girl group	915720	68	181	ENTWURF	2022-09-19	70	165746	False	80
1PcWKm3zxxc4KyAY0VWBRV	Người Tình Mùa Đông	Đức Phúc,MONO,DTAP	v-pop	837955,100123,525	50,54,37	182	Người Tình Mùa Đông	2022-12-01	38	222000	False	49
7sZgN8O9VpGPbNv4TWfvTy	Trao	Wren Evans	vietnamese hip hop,v-pop,vietnamese melodic rap	34688	50	182	Chiều Hôm Ấy Anh Thấy Màu Đỏ	2022-12-08	44	191937	False	48
5oBMMo3xMAOIS2lLMpe9EO	U Mê Em	Kay Trần	vietnamese hip hop,v-pop	47566	39	182	U Mê Em	2022-11-30	37	210285	False	49
4warbIYK76jjJOe87170eZ	Đơn Giản	Low G	vietnamese hip hop	466894	56	183	Đơn Giản	2022-11-02	38	199101	True	50
7GNRUsU3M4XNDDB9xle5Dz	That That (prod. & feat. SUGA of BTS)	PSY,SUGA	korean old school hip hop,k-pop,k-rap	1583902,2023383	67,69	180	PSY 9th	2022-04-29	69	174646	False	80
2kenOIzz3AlVKF7wGqzH3F	Đáp Án Cuối Cùng	Quân A.P	v-pop	265481	43	182	Đáp Án Cuối Cùng	2022-09-21	37	291242	False	49
4wC1f4Of7cufpkMCESrvAn	Không Thích	Low G	vietnamese hip hop	466894	56	183	Không Thích	2022-03-30	37	216373	False	49
0HqZX76SFLDz2aW8aiqi7G	Bones	Imagine Dragons	modern rock,rock	44056236	88	183	Bones	2022-03-11	77	165264	False	89
3J3nv18iIrOhca1ZWNeuyW	Đã Lỡ Yêu Em Nhiều	JustaTee	vietnamese hip hop,v-pop,vietnamese melodic rap	615465	55	183	Đã Lỡ Yêu Em Nhiều	2022-07-11	39	261105	False	50
3lOMJTQTd6J34faYwASc33	POP!	NAYEON		694407	67	181	IM NAYEON	2022-06-24	72	168106	False	81
6wBpO4Xc4YgShnENGSFA1M	Sour Grapes	LE SSERAFIM		1092741	77	183	FEARLESS	2022-05-02	76	196540	False	77
5elW2CKSoqjYoJ32AGDxf1	Polaroid Love	ENHYPEN	k-pop boy group,anime	4741088	75	183	DIMENSION : ANSWER	2022-01-10	70	184601	False	78
3Yfedn84e2VLXSVwmowqEn	There's No One At All (Another Version)	Sơn Tùng M-TP	v-pop,vietnamese melodic rap	3898710	58	183	There's No One At All (Another Version)	2022-07-05	38	201469	False	49
04Mm3BineGdy0oNv8NivQT	Don't Break My Heart	Binz	vietnamese hip hop,v-pop	802483	52	183	Don't Break My Heart	2022-03-14	38	237600	False	50
0dcnrLo8s1rhjm8euGjI4n	DARARI	TREASURE	k-pop	2346889	71	182	THE SECOND STEP : CHAPTER ONE	2022-02-15	68	220716	False	76
4yNk9iz9WVJikRFle3XEvn	golden hour	JVKE	modern indie pop	1077566	80	180	this is what falling in love feels like (554Hz)	2022-10-03	74	209259	False	85
6tmLELdNaU9SqfRWocTHLL	mùa hè 1994 (summer 1994)	Phùng Khánh Linh	v-pop	80628	50	182	CITOPIA	2022-11-11	54	206948	False	49
4kyC7RSjMFeePlXQ5yZdiV	Lying to myself	Dab,sy	vietnamese melodic rap	3682,12	40,31	183	Lying to myself	2022-01-02	37	176935	False	49
6I2tqFhk8tq69iursYxuxd	HOT	SEVENTEEN	k-pop boy group,k-pop	8092285	79	183	SEVENTEEN 4th Album 'Face the Sun'	2022-05-27	72	197586	False	79
4ewazQLXFTDC8XvCbhvtXs	Glimpse of Us	Joji	viral pop	7603188	87	182	SMITHEREENS	2022-11-04	86	233456	False	84
1xK59OXxi2TAAAbmZK0kBL	Romantic Homicide	d4vd	bedroom pop	414023	80	182	Romantic Homicide	2022-07-20	82	132630	False	94
3sd3HIsexBWBQZKYBJLuh5	Christmas Tree	V	j-division,korean ost	11072162	69	182	Our Beloved Summer (Original Television Soundtrack) Special	2022-01-26	62	209946	False	73
0gvh5UJ2qRQ6TKItWsEINN	TÌNH ĐẦU LOFI VERS - CryZ T MIX	Rain Radio,Tăng Duy Tân	v-pop	679,60801	33,50	183	TÌNH ĐẦU LOFI VERS (CryZ T MIX)	2022-05-06	36	247640	False	48
0uRpE3YtszcI37nUSBusmq	Điểm Đến Cuối Cùng	Ngọt	indie viet,rock viet,v-pop	394942	55	183	Gieo	2022-11-25	53	213667	False	49
1IthE5GNiRzFN5CVaCa445	Born Singer	BTS	k-pop boy group,k-pop	58715441	92	183	Proof	2022-06-10	85	238628	False	74
0dHUKYXP9PJMN0RpR9dpFR	hai mươi hai (22) [feat. AMEE]	Hứa Kim Tuyền,AMEE	v-pop	47927,823970	50,53	182	COLOURS	2022-05-31	41	238986	False	49
5Lt0FOf1uyG5loAnxnV3Wc	Todo De Ti	Rauw Alejandro	trap latino,urbano latino,puerto rican pop	14715253	90	183	Nochevieja Música de Fiesta	2022-12-09	8	202866	True	6
1Dmu4azC4XMB2GpL5psFGG	Wandered To LA	Juice WRLD,Justin Bieber	melodic rap,pop,canadian pop,chicago rap	26825208,68258556	90,91	95	Musik zum Zocken Winter 2022/2023	2022-12-17	0	189727	True	0
6HTpH2ENwXBDYzR3TFO1n7	Wandered To LA	Juice WRLD,Justin Bieber	melodic rap,pop,canadian pop,chicago rap	26825208,68258556	90,91	95	Charts 2022	2022-12-17	0	189727	True	0
2XRgMQBrRoMQ44VettzrNE	Feliz Cumpleaños Ferxxo	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	New Global Hot Hits Vol.4	2022-12-02	17	155960	False	2
6YEd2LtYfrGr6Y5psf7CpZ	Prohibidox	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Perreo para el frío	2022-12-02	8	166253	False	3
4XltXcfZxQz4TogIVzDHpz	Prohibidox	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Venga le digo	2022-12-02	10	166253	False	4
0AXWLC1msEtfxBefU1ZFG9	Wishing Well	Juice WRLD	melodic rap,chicago rap	26825208	90	95	Winter Blues 2023	2022-12-17	0	194621	True	0
2Pxu89DXWBu3GIoVRcWaG5	VACAXIONES	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Perreo para el frío	2022-12-02	8	186400	False	3
7111Mvy1Ja5JX2eE0XltDA	Ferxxo 100	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Venga le digo	2022-12-02	10	167760	False	4
3INN6X5tqIqjOLr5fSbqAF	Prohibidox	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Reggaeton en Navidad	2022-12-09	10	166253	False	5
1f1YcnxeEXRN32ZujO2iJo	FRIKI	Feid,KAROL G	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,reggaeton	2936160,30600482	91,86	95	Reggaeton en Navidad	2022-12-09	10	145120	False	5
0YZT81QtIrVpIeDNPREHph	Lucid Dreams	Juice WRLD	melodic rap,chicago rap	26825208	90	95	Winter Blues 2023	2022-12-17	0	239835	True	0
5ELFs5SyIOJaQInvrMM5Mf	Prohibidox	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Rompe Reggaeton	2022-12-16	0	166253	False	0
7DKTx3RYfNXCMuJiYN4fsF	All Girls Are The Same	Juice WRLD	melodic rap,chicago rap	26825208	90	95	Tick Tock 2022	2022-12-17	0	165819	True	0
3JG9zvjIYCNOMzxRNfTxwg	Feliz Cumpleaños Ferxxo	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Cañonazos de Reggaeton en Diciembre	2022-12-16	0	155960	False	0
7FM10SXwuciH2Ck1vBM8bQ	dembowpopsexyTROPICAL	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Farra Cosmobásica	2022-12-09	5	68693	False	1
1i6Dao20GW9kKQJ29iLpdV	FRIKI	Feid,KAROL G	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,reggaeton	2936160,30600482	91,86	95	Best Reggaeton of 2022	2022-12-17	0	145120	False	0
0X5T6cXhQMC6tOXH2WjvrQ	All Girls Are The Same	Juice WRLD	melodic rap,chicago rap	26825208	90	95	Gaming Rap Mix	2022-12-16	0	165819	True	0
2HOKZbbLssXUQ7rzntxvcj	PURRITO APA	Feid,ICON	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160,6056	91,54	95	Tusa Navideña	2022-12-02	9	151400	False	4
4R9tgFAVSPDT6JpJQmQQkZ	Si Te La Encuentras Por Ahí	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Rompe Reggaeton	2022-12-16	0	191506	False	0
4t07YeSs2R1TDDrCSLwKzw	VACAXIONES	Feid	urbano latino,reggaeton colombiano,pop reggaeton,colombian pop	2936160	91	95	Fiesta 2022	2022-12-16	0	186400	False	0
2010FhxBBb9bBA6le4rO59	Sígueme - Remix	Feid,Sech	urbano latino,reggaeton colombiano,colombian pop,pop reggaeton,panamanian pop,reggaeton	2936160,11388462	91,83	95	Fiesta 2022	2022-12-16	0	201813	False	0
0VkJWyFq2S5omkwWnMULk5	Drip Too Hard	Lil Baby,Gunna	melodic rap,rap,trap,atl hip hop,hip hop,atl trap	12390547,4789563	90,85	95	Best Tunes of 2022	2022-12-16	0	145542	True	0
4LRPiXqCikLlN15c3yImP7	As It Was	Harry Styles	pop	24895670	90	182	As It Was	2022-03-31	82	167303	False	93
1sZBzYhrQG40zcSuKkI93c	Good Parts (when the quality is bad but I am)	LE SSERAFIM		1092741	77	183	ANTIFRAGILE	2022-10-17	80	156354	False	74
2g4tRvSuOVNAz4p3Yfwy2O	Anh Không Thể	MONO,Onionn		100123,2809	54,55	182	22	2022-08-18	60	219698	False	49
2SLwbpExuoBDZBpjfefCtV	Out of Time	The Weeknd	canadian pop,pop,canadian contemporary r&b	54398701	96	183	Dawn FM	2022-01-06	84	214193	False	83
3eX0NZfLtGzoLUxPNvRfqm	Maroon	Taylor Swift	pop	64023844	100	182	Midnights	2022-10-21	95	218270	True	88
4D7BCuvgdJlYvlX5WlN54t	You're On Your Own, Kid	Taylor Swift	pop	64023844	100	182	Midnights	2022-10-21	95	194206	False	87
6IrjIvxxqZuidkENjW72Q5	tình em là đại dương	Hoàng Dũng,GREY D	vietnamese singer-songwriter,v-pop	454703,39690	55,56	182	Hương Mùa Hè EP.02	2022-07-10	42	226000	False	48
5mQwj8Lhv6Xl7ZhnCXvnHa	Summertime Sadness	Lana Del Rey	art pop,pop	19408379	89	95	Easy Peasy	2022-12-02	6	263973	False	7
3T3n921XLsbNq4LnsXAsQM	Young And Beautiful	Lana Del Rey	art pop,pop	19408379	89	95	Winterstimmung 2023	2022-12-17	0	236053	False	0
0KAGWOwMEhjJ0JUgSa5vuH	Arcadia	Lana Del Rey	art pop,pop	19408379	89	95	Winter Vibes 2023	2022-12-17	0	263399	False	0
2dL53geyk5CRyLENFOJofM	Summertime Sadness	Lana Del Rey	art pop,pop	19408379	89	82	2022 西洋排行總回顧	2022-12-17	0	263973	False	0
4BVy0TINcFWftcZ1CRmElp	Fuck it I love you	Lana Del Rey	art pop,pop	19408379	89	95	Winter Vibes 2023	2022-12-17	0	218287	True	0
6MeArvgyWCRPISuRy1l1mN	Blue Banisters	Lana Del Rey	art pop,pop	19408379	89	95	Best Tunes of 2022	2022-12-17	0	293692	False	0
2ExD0SRaWnsMC2tUHHXcBn	Summertime Sadness	Lana Del Rey	art pop,pop	19408379	89	95	Best of 2022: Trending Viral	2022-12-17	0	263973	False	0
55PCxIH9H5u5cln7qTwGuh	Summertime Sadness	Lana Del Rey	art pop,pop	19408379	89	95	Tick Tock 2022	2022-12-17	0	263973	False	0
7uDGoqewbLXiH21MUGPzAa	Summertime Sadness (Lana Del Rey Vs. Cedric Gervais) - Cedric Gervais Remix	Lana Del Rey,Cedric Gervais	art pop,pop,electro house,edm	19408379,98685	89,63	93	Srećna Nova 2023. Godina!	2022-12-03	12	214912	False	4
7MsE5FCQkEQndOnKTyAkaO	Brooklyn Baby	Lana Del Rey	art pop,pop	19408379	89	95	Winterstimmung 2023	2022-12-17	0	351640	True	0
7CWEAjUsPf3ghBswbEZLri	Video Games	Lana Del Rey	art pop,pop	19408379	89	95	Winter Blues 2023	2022-12-17	0	281946	False	0
6c8xnB8qyhoz4aSA0Z0wiX	Tic Tac	Future,Lil Uzi Vert	melodic rap,rap,trap,atl hip hop,philly rap,southern hip hop	12653399,14177251	90,86	181	Hits Online	2022-12-16	0	189147	True	0
0eLOXOj1h1GM0kzGQfHx7n	Come & Go	Juice WRLD,Marshmello	melodic rap,pop,pop dance,chicago rap,progressive electro house,edm,brostep,dance pop	26825208,34612653	90,83	94	Krafttraining 2023	2022-12-17	0	205484	True	0
35ajhO078JeNn7xCAr1Rei	Summertime Sadness	Lana Del Rey	art pop,pop	19408379	89	95	Best Tunes of 2022	2022-12-16	0	263973	False	0
3ssIMyYHoB4CM5nR5EjpjC	Tic Tac	Future,Lil Uzi Vert	melodic rap,rap,trap,atl hip hop,philly rap,southern hip hop	12653399,14177251	90,86	181	Internet Soundtrack	2022-12-16	0	189147	True	0
